,Merchant_id,Business_type,Location,mof,Affirm_product,churn
1540,M1541,Restaurant,Houston,60,Other integrations,0
1541,M1542,Airline,Chicago,14,Affirm Anywhere,0
1542,M1543,Department_store,Chicago,2,Debit Card,0
1543,M1544,Airline,San Francisco,70,VCN-integration,0
1544,M1545,Beauty,Los Angeles,17,Partnership,0
1545,M1546,Retail,Houston,28,Partnership,0
1546,M1547,Retail,Los Angeles,66,Other integrations,0
1547,M1548,Retail,New York,35,Other integrations,0
1548,M1549,Restaurant,Chicago,5,Partnership,0
1549,M1550,Restaurant,Los Angeles,65,Affirm Anywhere,0
1550,M1551,Department_store,Los Angeles,40,API-integration,0
1551,M1552,Retail,San Francisco,56,Partnership,0
1552,M1553,Department_store,New York,36,Other integrations,0
1553,M1554,Retail,Phoenix,45,Other integrations,0
1554,M1555,Restaurant,Chicago,23,Affirm Anywhere,0
1555,M1556,Beauty,San Francisco,47,Partnership,0
1556,M1557,Beauty,Los Angeles,31,Affirm Anywhere,1
1557,M1558,Beauty,Chicago,11,Partnership,0
1558,M1559,Airline,Phoenix,10,API-integration,0
1559,M1560,Beauty,Los Angeles,67,VCN-integration,0
1560,M1561,Ticket,New York,14,Partnership,0
1561,M1562,Retail,Chicago,10,VCN-integration,0
1562,M1563,Beauty,San Francisco,1,Partnership,0
1563,M1564,Ticket,New York,5,API-integration,0
1564,M1565,Ticket,Phoenix,20,Other integrations,0
1565,M1566,Ticket,Phoenix,8,VCN-integration,0
1566,M1567,Department_store,Chicago,43,Affirm Anywhere,0
1567,M1568,Department_store,Phoenix,1,Partnership,0
1568,M1569,Ticket,Houston,57,Other integrations,0
1569,M1570,Airline,San Francisco,64,Partnership,0
1570,M1571,Beauty,Chicago,28,Affirm Anywhere,0
1571,M1572,Retail,Houston,37,API-integration,0
1572,M1573,Airline,Phoenix,47,Debit Card,0
1573,M1574,Restaurant,Chicago,37,Partnership,0
1574,M1575,Department_store,Houston,49,Affirm Anywhere,0
1575,M1576,Beauty,Phoenix,44,Debit Card,0
1576,M1577,Beauty,Los Angeles,56,Partnership,0
1577,M1578,Restaurant,Los Angeles,28,VCN-integration,0
1578,M1579,Restaurant,New York,6,Other integrations,0
1579,M1580,Beauty,Los Angeles,61,Other integrations,0
1580,M1581,Restaurant,Houston,20,Affirm Anywhere,0
1581,M1582,Beauty,San Francisco,2,VCN-integration,0
1582,M1583,Airline,Los Angeles,37,API-integration,0
1583,M1584,Restaurant,Chicago,20,Debit Card,0
1584,M1585,Airline,Chicago,26,Affirm Anywhere,0
1585,M1586,Airline,Chicago,29,Partnership,0
1586,M1587,Restaurant,Los Angeles,1,Other integrations,0
1587,M1588,Beauty,Los Angeles,35,Partnership,0
1588,M1589,Ticket,New York,70,Debit Card,0
1589,M1590,Beauty,San Francisco,59,VCN-integration,0
1590,M1591,Retail,San Francisco,69,VCN-integration,1
1591,M1592,Restaurant,Phoenix,33,Affirm Anywhere,0
1592,M1593,Department_store,New York,51,Affirm Anywhere,0
1593,M1594,Restaurant,Houston,12,VCN-integration,0
1594,M1595,Retail,Chicago,20,Affirm Anywhere,0
1595,M1596,Airline,Los Angeles,53,VCN-integration,0
1596,M1597,Department_store,Phoenix,43,Debit Card,0
1597,M1598,Department_store,Phoenix,50,Affirm Anywhere,0
1598,M1599,Beauty,Los Angeles,29,VCN-integration,0
1599,M1600,Ticket,New York,57,Affirm Anywhere,0
1600,M1601,Beauty,Phoenix,39,Partnership,0
1601,M1602,Department_store,San Francisco,56,Other integrations,0
1602,M1603,Department_store,New York,43,Partnership,0
1603,M1604,Ticket,Los Angeles,50,API-integration,0
1604,M1605,Restaurant,New York,23,VCN-integration,0
1605,M1606,Ticket,San Francisco,44,API-integration,0
1606,M1607,Airline,Chicago,38,VCN-integration,0
1607,M1608,Beauty,Los Angeles,23,Other integrations,0
1608,M1609,Restaurant,San Francisco,45,Affirm Anywhere,0
1609,M1610,Beauty,Los Angeles,52,VCN-integration,0
1610,M1611,Ticket,San Francisco,50,Partnership,0
1611,M1612,Restaurant,San Francisco,8,Affirm Anywhere,0
1612,M1613,Ticket,Phoenix,1,Other integrations,0
1613,M1614,Airline,Phoenix,8,Partnership,0
1614,M1615,Retail,Phoenix,29,Affirm Anywhere,0
1615,M1616,Department_store,Chicago,5,VCN-integration,0
1616,M1617,Restaurant,Chicago,47,VCN-integration,1
1617,M1618,Department_store,San Francisco,34,Partnership,0
1618,M1619,Retail,Houston,65,Debit Card,0
1619,M1620,Restaurant,Los Angeles,55,VCN-integration,0
1620,M1621,Department_store,Phoenix,43,Debit Card,0
1621,M1622,Department_store,Los Angeles,30,Affirm Anywhere,0
1622,M1623,Restaurant,San Francisco,17,Debit Card,0
1623,M1624,Department_store,New York,26,Partnership,0
1624,M1625,Department_store,San Francisco,8,API-integration,0
1625,M1626,Restaurant,Chicago,47,API-integration,0
1626,M1627,Department_store,Houston,46,Partnership,1
1627,M1628,Department_store,New York,68,API-integration,0
1628,M1629,Beauty,Los Angeles,33,Partnership,0
1629,M1630,Airline,Chicago,1,VCN-integration,0
1630,M1631,Beauty,Phoenix,19,Debit Card,0
1631,M1632,Retail,New York,31,API-integration,0
1632,M1633,Beauty,Chicago,14,VCN-integration,0
1633,M1634,Beauty,Los Angeles,53,API-integration,1
1634,M1635,Retail,San Francisco,48,Affirm Anywhere,0
1635,M1636,Department_store,Los Angeles,69,Partnership,0
1636,M1637,Department_store,New York,62,Partnership,0
1637,M1638,Beauty,New York,66,VCN-integration,1
1638,M1639,Retail,San Francisco,64,Affirm Anywhere,0
1639,M1640,Department_store,New York,70,Debit Card,0
1640,M1641,Ticket,Houston,63,Affirm Anywhere,0
1641,M1642,Restaurant,Phoenix,33,Affirm Anywhere,0
1642,M1643,Restaurant,Chicago,41,Other integrations,0
1643,M1644,Airline,San Francisco,48,Debit Card,0
1644,M1645,Restaurant,Los Angeles,13,Debit Card,0
1645,M1646,Beauty,Los Angeles,31,Affirm Anywhere,0
1646,M1647,Restaurant,Phoenix,68,API-integration,0
1647,M1648,Restaurant,New York,4,Other integrations,0
1648,M1649,Ticket,New York,19,API-integration,0
1649,M1650,Department_store,Los Angeles,70,Affirm Anywhere,0
1650,M1651,Ticket,Phoenix,13,API-integration,0
1651,M1652,Beauty,Los Angeles,23,Debit Card,0
1652,M1653,Restaurant,New York,1,Debit Card,1
1653,M1654,Department_store,San Francisco,54,API-integration,0
1654,M1655,Airline,Chicago,71,Debit Card,0
1655,M1656,Airline,New York,15,Partnership,0
1656,M1657,Restaurant,San Francisco,65,Debit Card,0
1657,M1658,Restaurant,Chicago,71,Affirm Anywhere,0
1658,M1659,Airline,Houston,15,VCN-integration,0
1659,M1660,Airline,Phoenix,21,API-integration,0
1660,M1661,Beauty,San Francisco,19,Other integrations,0
1661,M1662,Restaurant,Houston,60,API-integration,0
1662,M1663,Airline,New York,33,Debit Card,0
1663,M1664,Retail,Phoenix,49,Debit Card,0
1664,M1665,Airline,San Francisco,35,VCN-integration,0
1665,M1666,Department_store,New York,44,VCN-integration,0
1666,M1667,Department_store,Phoenix,11,Other integrations,0
1667,M1668,Retail,Phoenix,66,Affirm Anywhere,0
1668,M1669,Beauty,New York,46,Partnership,0
1669,M1670,Restaurant,New York,9,Affirm Anywhere,1
1670,M1671,Restaurant,San Francisco,3,Other integrations,0
1671,M1672,Airline,Phoenix,26,API-integration,0
1672,M1673,Department_store,San Francisco,48,Debit Card,0
1673,M1674,Beauty,Phoenix,66,Affirm Anywhere,0
1674,M1675,Beauty,San Francisco,70,Debit Card,0
1675,M1676,Beauty,New York,28,Debit Card,0
1676,M1677,Airline,New York,26,Affirm Anywhere,0
1677,M1678,Restaurant,Los Angeles,25,Affirm Anywhere,0
1678,M1679,Beauty,San Francisco,12,VCN-integration,0
1679,M1680,Airline,Los Angeles,5,Other integrations,0
1680,M1681,Airline,Los Angeles,48,Other integrations,0
1681,M1682,Retail,Houston,37,Partnership,0
1682,M1683,Ticket,Phoenix,44,VCN-integration,0
1683,M1684,Beauty,Chicago,15,Partnership,0
1684,M1685,Ticket,Houston,43,Affirm Anywhere,0
1685,M1686,Restaurant,Phoenix,48,Other integrations,0
1686,M1687,Airline,Chicago,70,Other integrations,0
1687,M1688,Beauty,Los Angeles,46,Partnership,0
1688,M1689,Department_store,Chicago,43,API-integration,0
1689,M1690,Restaurant,New York,21,VCN-integration,0
1690,M1691,Retail,New York,23,VCN-integration,0
1691,M1692,Retail,San Francisco,47,VCN-integration,0
1692,M1693,Ticket,Phoenix,15,Other integrations,0
1693,M1694,Airline,Houston,25,Debit Card,0
1694,M1695,Ticket,Los Angeles,36,Other integrations,0
1695,M1696,Department_store,Phoenix,51,Debit Card,0
1696,M1697,Department_store,Los Angeles,15,Other integrations,0
1697,M1698,Retail,New York,68,Affirm Anywhere,0
1698,M1699,Beauty,Houston,21,Other integrations,0
1699,M1700,Retail,Houston,13,Affirm Anywhere,0
1700,M1701,Retail,New York,19,Debit Card,0
1701,M1702,Department_store,Chicago,34,VCN-integration,0
1702,M1703,Ticket,Houston,68,Debit Card,0
1703,M1704,Department_store,Chicago,52,Partnership,0
1704,M1705,Airline,Los Angeles,27,VCN-integration,0
1705,M1706,Department_store,Houston,29,Other integrations,0
1706,M1707,Department_store,San Francisco,28,Other integrations,1
1707,M1708,Retail,New York,35,Other integrations,0
1708,M1709,Beauty,Chicago,8,Other integrations,0
1709,M1710,Retail,San Francisco,16,Other integrations,0
1710,M1711,Restaurant,Los Angeles,36,Debit Card,0
1711,M1712,Department_store,Los Angeles,30,Affirm Anywhere,0
1712,M1713,Department_store,Houston,18,Debit Card,0
1713,M1714,Restaurant,Houston,2,API-integration,0
1714,M1715,Department_store,San Francisco,49,Debit Card,0
1715,M1716,Department_store,Phoenix,4,VCN-integration,0
1716,M1717,Airline,Phoenix,7,Other integrations,0
1717,M1718,Department_store,Houston,39,Debit Card,0
1718,M1719,Restaurant,Phoenix,13,Affirm Anywhere,0
1719,M1720,Retail,New York,31,Other integrations,0
1720,M1721,Department_store,San Francisco,71,Partnership,0
1721,M1722,Beauty,New York,63,API-integration,0
1722,M1723,Restaurant,Phoenix,56,VCN-integration,0
1723,M1724,Ticket,Houston,42,Affirm Anywhere,0
1724,M1725,Airline,New York,61,API-integration,0
1725,M1726,Restaurant,Los Angeles,42,Debit Card,0
1726,M1727,Retail,Houston,56,API-integration,0
1727,M1728,Restaurant,San Francisco,36,Other integrations,0
1728,M1729,Ticket,Chicago,68,Other integrations,0
1729,M1730,Airline,Chicago,7,Partnership,0
1730,M1731,Beauty,Houston,54,API-integration,0
1731,M1732,Ticket,Phoenix,1,API-integration,0
1732,M1733,Restaurant,New York,44,Other integrations,0
1733,M1734,Ticket,New York,45,Debit Card,0
1734,M1735,Restaurant,Houston,47,Debit Card,0
1735,M1736,Beauty,Los Angeles,13,VCN-integration,0
1736,M1737,Beauty,San Francisco,22,Debit Card,0
1737,M1738,Retail,Phoenix,21,API-integration,0
1738,M1739,Beauty,Los Angeles,9,Partnership,0
1739,M1740,Department_store,Houston,26,Debit Card,0
1740,M1741,Ticket,Houston,9,Other integrations,0
1741,M1742,Ticket,Los Angeles,15,Other integrations,0
1742,M1743,Restaurant,Chicago,10,VCN-integration,0
1743,M1744,Beauty,Houston,42,VCN-integration,0
1744,M1745,Retail,San Francisco,24,API-integration,0
1745,M1746,Retail,Phoenix,49,Debit Card,0
1746,M1747,Retail,Los Angeles,26,Debit Card,0
1747,M1748,Airline,Chicago,37,VCN-integration,0
1748,M1749,Department_store,Los Angeles,68,Debit Card,0
1749,M1750,Beauty,Chicago,50,API-integration,0
1750,M1751,Retail,Chicago,24,Partnership,0
1751,M1752,Department_store,San Francisco,19,Other integrations,1
1752,M1753,Ticket,Phoenix,60,API-integration,0
1753,M1754,Restaurant,Houston,39,Debit Card,0
1754,M1755,Beauty,Chicago,18,API-integration,0
1755,M1756,Beauty,Houston,19,Other integrations,0
1756,M1757,Airline,Phoenix,36,Affirm Anywhere,0
1757,M1758,Ticket,Houston,55,Other integrations,0
1758,M1759,Beauty,San Francisco,69,Other integrations,0
1759,M1760,Airline,San Francisco,47,Affirm Anywhere,0
1760,M1761,Airline,New York,49,Debit Card,0
1761,M1762,Airline,San Francisco,33,Debit Card,0
1762,M1763,Beauty,Chicago,21,Partnership,0
1763,M1764,Beauty,Phoenix,22,Other integrations,0
1764,M1765,Beauty,San Francisco,48,API-integration,0
1765,M1766,Department_store,Los Angeles,37,Partnership,0
1766,M1767,Airline,Phoenix,15,Debit Card,0
1767,M1768,Department_store,Chicago,35,Debit Card,0
1768,M1769,Restaurant,Phoenix,71,VCN-integration,0
1769,M1770,Beauty,San Francisco,32,Partnership,0
1770,M1771,Ticket,Los Angeles,11,Debit Card,0
1771,M1772,Retail,New York,10,Affirm Anywhere,1
1772,M1773,Restaurant,Chicago,57,VCN-integration,0
1773,M1774,Retail,Chicago,25,API-integration,0
1774,M1775,Retail,Phoenix,2,VCN-integration,0
1775,M1776,Beauty,Houston,64,Other integrations,0
1776,M1777,Ticket,Houston,35,Other integrations,0
1777,M1778,Retail,Los Angeles,7,API-integration,0
1778,M1779,Airline,New York,18,Affirm Anywhere,0
1779,M1780,Retail,New York,67,API-integration,1
1780,M1781,Restaurant,Phoenix,42,Partnership,0
1781,M1782,Ticket,Phoenix,39,API-integration,0
1782,M1783,Ticket,Houston,41,API-integration,0
1783,M1784,Retail,San Francisco,24,VCN-integration,0
1784,M1785,Ticket,New York,60,Affirm Anywhere,0
1785,M1786,Restaurant,San Francisco,46,API-integration,0
1786,M1787,Restaurant,New York,19,Partnership,0
1787,M1788,Restaurant,San Francisco,68,VCN-integration,0
1788,M1789,Airline,San Francisco,42,Affirm Anywhere,0
1789,M1790,Beauty,New York,32,Affirm Anywhere,0
1790,M1791,Retail,Los Angeles,39,Debit Card,0
1791,M1792,Ticket,Los Angeles,36,Other integrations,0
1792,M1793,Restaurant,Phoenix,36,Partnership,0
1793,M1794,Retail,San Francisco,3,Other integrations,0
1794,M1795,Retail,San Francisco,8,VCN-integration,0
1795,M1796,Beauty,San Francisco,70,VCN-integration,0
1796,M1797,Airline,San Francisco,41,Partnership,0
1797,M1798,Ticket,San Francisco,68,Affirm Anywhere,0
1798,M1799,Airline,Houston,13,API-integration,0
1799,M1800,Ticket,Chicago,49,Partnership,0
1800,M1801,Restaurant,San Francisco,60,VCN-integration,0
1801,M1802,Restaurant,Houston,2,Other integrations,0
1802,M1803,Retail,Los Angeles,60,Partnership,0
1803,M1804,Ticket,San Francisco,5,Affirm Anywhere,0
1804,M1805,Ticket,Los Angeles,44,Debit Card,0
1805,M1806,Airline,Phoenix,27,Debit Card,0
1806,M1807,Restaurant,Chicago,32,API-integration,1
1807,M1808,Department_store,New York,21,API-integration,0
1808,M1809,Retail,Chicago,8,Affirm Anywhere,0
1809,M1810,Ticket,San Francisco,50,Other integrations,1
1810,M1811,Beauty,San Francisco,67,API-integration,0
1811,M1812,Beauty,Chicago,44,Debit Card,0
1812,M1813,Department_store,Chicago,58,Affirm Anywhere,0
1813,M1814,Restaurant,Phoenix,3,Affirm Anywhere,0
1814,M1815,Restaurant,Los Angeles,70,Affirm Anywhere,0
1815,M1816,Restaurant,New York,2,Partnership,1
1816,M1817,Airline,Chicago,44,Other integrations,0
1817,M1818,Beauty,New York,2,Other integrations,0
1818,M1819,Restaurant,Chicago,35,API-integration,1
1819,M1820,Beauty,Los Angeles,30,Other integrations,0
1820,M1821,Department_store,New York,8,VCN-integration,0
1821,M1822,Retail,Houston,22,Debit Card,0
1822,M1823,Airline,Los Angeles,44,API-integration,0
1823,M1824,Ticket,New York,58,Other integrations,0
1824,M1825,Department_store,Chicago,36,Debit Card,0
1825,M1826,Beauty,Chicago,69,API-integration,0
1826,M1827,Department_store,Los Angeles,31,VCN-integration,0
1827,M1828,Ticket,Los Angeles,47,Debit Card,0
1828,M1829,Airline,Chicago,55,VCN-integration,0
1829,M1830,Retail,New York,62,Debit Card,0
1830,M1831,Ticket,Houston,30,Partnership,0
1831,M1832,Airline,Phoenix,55,Partnership,0
1832,M1833,Beauty,Los Angeles,16,Debit Card,0
1833,M1834,Ticket,Chicago,12,Debit Card,0
1834,M1835,Department_store,New York,17,VCN-integration,0
1835,M1836,Restaurant,Los Angeles,16,Other integrations,1
1836,M1837,Department_store,New York,12,Affirm Anywhere,0
1837,M1838,Beauty,Los Angeles,8,Debit Card,0
1838,M1839,Retail,Chicago,3,API-integration,0
1839,M1840,Ticket,New York,16,API-integration,0
1840,M1841,Retail,Chicago,30,API-integration,0
1841,M1842,Beauty,New York,23,Partnership,0
1842,M1843,Ticket,Los Angeles,5,Other integrations,0
1843,M1844,Airline,Phoenix,65,VCN-integration,0
1844,M1845,Airline,Phoenix,30,Other integrations,0
1845,M1846,Department_store,Houston,21,Partnership,0
1846,M1847,Department_store,Houston,70,Other integrations,0
1847,M1848,Beauty,San Francisco,22,Other integrations,0
1848,M1849,Airline,Chicago,32,API-integration,0
1849,M1850,Ticket,New York,33,Debit Card,1
1850,M1851,Airline,Houston,16,API-integration,0
1851,M1852,Department_store,Los Angeles,38,Other integrations,0
1852,M1853,Beauty,Phoenix,14,Debit Card,0
1853,M1854,Airline,New York,36,VCN-integration,0
1854,M1855,Beauty,San Francisco,23,Affirm Anywhere,0
1855,M1856,Airline,Phoenix,66,Debit Card,0
1856,M1857,Retail,New York,2,Partnership,0
1857,M1858,Airline,Houston,65,API-integration,0
1858,M1859,Department_store,Houston,67,API-integration,0
1859,M1860,Ticket,Chicago,52,Other integrations,0
1860,M1861,Department_store,San Francisco,62,Other integrations,0
1861,M1862,Department_store,New York,23,Other integrations,0
1862,M1863,Department_store,San Francisco,26,Other integrations,0
1863,M1864,Beauty,Los Angeles,68,API-integration,0
1864,M1865,Restaurant,San Francisco,55,Debit Card,0
1865,M1866,Restaurant,Houston,6,VCN-integration,0
1866,M1867,Retail,Chicago,35,Debit Card,0
1867,M1868,Department_store,Houston,22,Partnership,0
1868,M1869,Restaurant,Phoenix,43,API-integration,0
1869,M1870,Retail,Houston,15,Debit Card,0
1870,M1871,Beauty,New York,60,API-integration,0
1871,M1872,Department_store,Chicago,12,Partnership,0
1872,M1873,Ticket,New York,49,Affirm Anywhere,0
1873,M1874,Beauty,Los Angeles,42,Affirm Anywhere,0
1874,M1875,Retail,Los Angeles,38,Affirm Anywhere,0
1875,M1876,Beauty,Houston,45,API-integration,1
1876,M1877,Ticket,Chicago,35,Debit Card,0
1877,M1878,Beauty,San Francisco,30,API-integration,0
1878,M1879,Retail,Chicago,30,VCN-integration,0
1879,M1880,Ticket,Chicago,6,Debit Card,0
1880,M1881,Ticket,Chicago,67,Partnership,0
1881,M1882,Beauty,Houston,7,Other integrations,0
1882,M1883,Ticket,New York,52,Affirm Anywhere,0
1883,M1884,Beauty,Houston,14,Debit Card,0
1884,M1885,Department_store,San Francisco,15,Debit Card,0
1885,M1886,Ticket,New York,21,Affirm Anywhere,0
1886,M1887,Beauty,San Francisco,35,Partnership,0
1887,M1888,Department_store,Phoenix,66,API-integration,0
1888,M1889,Ticket,Phoenix,2,API-integration,0
1889,M1890,Department_store,New York,35,Other integrations,0
1890,M1891,Airline,Houston,20,Debit Card,0
1891,M1892,Ticket,San Francisco,10,Affirm Anywhere,0
1892,M1893,Airline,San Francisco,25,VCN-integration,0
1893,M1894,Retail,Los Angeles,66,Partnership,1
1894,M1895,Retail,San Francisco,25,API-integration,0
1895,M1896,Beauty,Houston,54,Partnership,0
1896,M1897,Restaurant,Los Angeles,33,Partnership,0
1897,M1898,Airline,Houston,36,Other integrations,0
1898,M1899,Airline,Chicago,14,Partnership,1
1899,M1900,Retail,San Francisco,65,Affirm Anywhere,0
1900,M1901,Airline,Chicago,54,Other integrations,0
1901,M1902,Restaurant,Phoenix,52,Affirm Anywhere,0
1902,M1903,Department_store,Phoenix,3,Other integrations,0
1903,M1904,Department_store,New York,41,Affirm Anywhere,0
1904,M1905,Restaurant,San Francisco,6,Other integrations,0
1905,M1906,Airline,Los Angeles,25,Other integrations,0
1906,M1907,Airline,Chicago,13,Debit Card,0
1907,M1908,Airline,Houston,8,Affirm Anywhere,0
1908,M1909,Beauty,San Francisco,21,Debit Card,0
1909,M1910,Ticket,New York,68,Other integrations,0
1910,M1911,Restaurant,Houston,25,API-integration,0
1911,M1912,Restaurant,Chicago,68,Other integrations,0
1912,M1913,Restaurant,San Francisco,45,API-integration,0
1913,M1914,Restaurant,Chicago,60,API-integration,0
1914,M1915,Restaurant,San Francisco,12,API-integration,0
1915,M1916,Airline,San Francisco,32,API-integration,0
1916,M1917,Beauty,Chicago,13,Affirm Anywhere,0
1917,M1918,Retail,Chicago,31,VCN-integration,0
1918,M1919,Airline,Houston,20,Affirm Anywhere,0
1919,M1920,Airline,New York,18,VCN-integration,0
1920,M1921,Ticket,Chicago,60,Affirm Anywhere,0
1921,M1922,Retail,Phoenix,63,API-integration,0
1922,M1923,Restaurant,New York,6,Partnership,0
1923,M1924,Retail,Phoenix,32,Other integrations,0
1924,M1925,Beauty,Houston,43,VCN-integration,0
1925,M1926,Department_store,Chicago,2,Partnership,0
1926,M1927,Airline,New York,60,API-integration,0
1927,M1928,Retail,Chicago,23,VCN-integration,0
1928,M1929,Ticket,San Francisco,31,Partnership,0
1929,M1930,Beauty,Chicago,5,Affirm Anywhere,0
